isoform_ID,miRNA_ID,n_pos_nt,n_total_nt,pos_ratio
"chr5|65988635,65992710,65994747|65988682,65992907,65994864|+",hsa-miR-1236-3p,31,364,0.08516483516483517
"chr21|26021840,26051000,26053236,26089943,26111979|26022042,26051193,26053348,26090072,26112146|-",hsa-miR-5094,13,808,0.01608910891089109
"chr3|48756379,48765004,48765248,48772955,48782986,48790544,48793997|48756444,48765078,48765349,48773108,48783092,48790627,48794049|-",hsa-miR-3059-5p,32,641,0.0499219968798752
"chr2|61256384,61256873,61257052,61257204,61259711,61265397,61265984|61256478,61256950,61257108,61257350,61259776,61265557,61266167|-",hsa-miR-3074-3p,30,788,0.03807106598984772
"chr16|1685439,1691843,1697812,1698811|1685587,1691985,1697860,1699047|+",hsa-miR-3692-5p,32,578,0.05536332179930796
"chr1|94483170,94487542,94487694,94487892|94483239,94487611,94487791,94487983|+",hsa-miR-7-5p,35,330,0.10606060606060606
"chr6|125045211,125057942,125076657|125045444,125058106,125076858|+",hsa-miR-3689a-3p,32,601,0.05324459234608985
"chr15|65248117,65259464,65260885,65263149,65266562,65270935|65248228,65259542,65261026,65263320,65266768,65271072|-",hsa-miR-3187-3p,30,850,0.03529411764705882
"chr9|2804257,2807814,2810344,2811361,2812220|2804463,2807904,2810431,2811583,2812362|-",hsa-miR-370-5p,31,752,0.041223404255319146
"chr15|68086306,68164731|68086495,68164804|+",hsa-miR-214-3p,33,264,0.125
"chr10|124484139,124487089,124488422,124496961,124498036|124484326,124487214,124488575,124497024,124498128|+",hsa-miR-7107-3p,36,625,0.0576
"chr8|100527845,100529523|100528003,100529860|-",hsa-miR-4493,31,497,0.06237424547283702
"chr3|31702359,31733257,31747910|31702508,31733411,31748120|-",hsa-miR-7152-3p,30,516,0.05813953488372093
"chr11|83206058,83210300,83240815,83247943|83206165,83210335,83240934,83248087|+",hsa-miR-1207-3p,28,409,0.06845965770171149
"chr5|80158836,80166383,80169335,80174954|80158962,80166478,80169546,80175047|-",hsa-miR-4640-5p,32,529,0.06049149338374291
"chr18|23234608,23235895,23237142|23234704,23236051,23237245|+",hsa-miR-3617-3p,31,358,0.08659217877094973
"chr1|202448989,202488533,202493114,202495293,202495570,202496781,202501859|202449171,202488623,202493317,202495482,202495682,202496822,202502005|+",hsa-miR-4768-5p,31,970,0.031958762886597936
"chr21|41494356,41498119|41494578,41498189|-",hsa-miR-1587,29,294,0.09863945578231292
"chr17|40389516,40389965|40389647,40390164|-",hsa-miR-151b,26,332,0.0783132530120482
"chr12|53016473,53018798,53019910,53021806,53022493,53027782,53028015|53016610,53019006,53020026,53021860,53022627,53027919,53028188|+",hsa-miR-4747-5p,32,966,0.033126293995859216
"chr13|42926336,42953948,42963255,42964066,42969094,42970612|42926429,42954021,42963338,42964139,42969177,42970670|-",hsa-miR-5189-5p,34,469,0.07249466950959488
"chr12|110018345,110019139,110024046,110025742|110018488,110019328,110024112,110025823|+",hsa-miR-5100,31,483,0.06418219461697723
chr17|4064361|4064829|-,hsa-miR-6089,36,469,0.0767590618336887
"chr7|33349068,33351219,33352859,33357855,33367767|33349170,33351323,33352873,33357995,33367862|+",hsa-miR-7851-3p,34,460,0.07391304347826087
"chr16|89892193,89893728,89895038,89895990,89898557,89898767,89900635|89892275,89893858,89895137,89896083,89898649,89898887,89900794|+",hsa-miR-6753-3p,32,782,0.04092071611253197
"chr3|134175609,134175930,134195146|134175768,134175983,134195182|-",hsa-miR-584-3p,30,251,0.11952191235059761
"chr11|47308591,47309281,47309507,47311732,47315220|47308699,47309401,47309612,47311842,47315327|+",hsa-miR-504-5p,31,555,0.055855855855855854
"chr16|47463899,47497399,47499756,47502991,47511665,47515521,47547433|47463993,47497488,47499894,47503090,47511772,47515601,47547548|+",hsa-miR-3198,31,729,0.04252400548696845
"chr2|32501713,32502795,32503042,32505005,32507980|32501888,32502891,32503236,32505205,32508259|+",hsa-miR-3147,32,949,0.03371970495258166
chr22|41459941|41460487|-,hsa-miR-7111-5p,28,547,0.051188299817184646
"chr5|151786572,151790323,151790889,151794159,151795479,151797227|151786715,151790404,151791062,151794249,151795575,151797428|+",hsa-miR-7109-5p,30,790,0.0379746835443038
"chr20|49135833,49151582,49153933,49165997,49174195|49135931,49151747,49154071,49166285,49174269|-",hsa-miR-4648,29,768,0.037760416666666664
"chr21|33414888,33421480|33415020,33421685|+",hsa-miR-6514-5p,30,339,0.08849557522123894
"chr5|151786572,151790323,151790889|151786715,151790404,151791062|+",hsa-miR-7109-5p,30,400,0.075
"chr13|20082016,20082766,20083685|20082130,20082868,20083776|+",hsa-miR-9903,29,310,0.0935483870967742
"chr16|28111817,28112904,28117318,28121672,28125689|28111942,28113050,28117462,28121762,28125848|-",hsa-miR-6726-5p,31,669,0.04633781763826607
"chr5|138377720,138379584,138381516,138386022|138377825,138379708,138381590,138386621|+",hsa-miR-6887-5p,32,906,0.03532008830022075
"chr1|202448989,202488533,202493114,202495293,202495570,202496781,202501862|202449171,202488623,202493317,202495482,202495682,202496822,202502005|+",hsa-miR-877-3p,31,967,0.03205791106514995
"chr15|57451500,57452141,57453683,57461680|57451601,57452289,57453818,57461892|+",hsa-miR-1266-5p,33,600,0.055
"chr1|26760856,26761384,26762152,26762973|26761096,26761473,26762319,26763285|+",hsa-miR-3619-5p,32,812,0.03940886699507389
"chr17|4064361,4064920|4064829,4065008|-",hsa-miR-6769b-5p,33,558,0.05913978494623656
"chr7|1498707,1498975,1499255|1498852,1499161,1499360|-",hsa-miR-152-5p,34,439,0.0774487471526196
"chr17|16057514,16057907,16058471|16057737,16058064,16058599|-",hsa-miR-3934-5p,31,511,0.060665362035225046
"chr18|26057589,26068494,26078076|26057742,26068557,26078160|-",hsa-miR-4751,33,303,0.10891089108910891
"chr20|31782249,31783705,31792735,31793848,31794402,31797404|31782390,31783921,31792830,31794024,31794548,31797515|+",hsa-miR-515-3p,33,891,0.037037037037037035
"chr9|131174055,131175460,131178311|131174318,131175621,131178410|+",hsa-miR-3184-5p,33,526,0.06273764258555133
"chr3|125288103,125313308|125288228,125313656|-",hsa-miR-3689e,29,475,0.061052631578947365
chr22|37812887|37813609|+,hsa-miR-1249-5p,33,723,0.04564315352697095
"chr8|47836338,47837212,47839148|47836527,47837419,47839246|-",hsa-miR-661,33,497,0.06639839034205232
"chr16|56401733,56402985,56404909,56405204,56407964,56409424,56414252|56401843,56403118,56405041,56405244,56408116,56409588,56414344|-",hsa-miR-6772-5p,30,830,0.03614457831325301
"chr1|44284835,44308310,44313169,44319628,44339045|44284907,44308401,44313228,44319744,44339322|-",hsa-miR-7158-5p,35,620,0.056451612903225805
"chr3|47610066,47622207,47635190,47636022,47638725|47610327,47622341,47635344,47636136,47638780|-",hsa-miR-660-3p,29,723,0.040110650069156296
"chr2|61311540,61311784,61314585,61314875,61317654,61319173|61311687,61311910,61314744,61314974,61317767,61319327|-",hsa-miR-4658,32,804,0.03980099502487562
"chr18|79433579,79448782,79450954,79451676,79461311,79467450|79433738,79448984,79451126,79451816,79461366,79467582|+",hsa-miR-4745-5p,32,866,0.03695150115473441
"chr22|24363261,24365476,24369218|24363344,24365632,24369320|+",hsa-miR-1207-5p,30,344,0.0872093023255814
"chrX|30665511,30668012,30670384,30677375|30665584,30668118,30670592,30677452|+",hsa-miR-140-5p,29,468,0.06196581196581197
"chr2|235560401,235566488|235560528,235566598|+",hsa-miR-424-3p,29,239,0.12133891213389121
"chr16|28146094,28152659,28156074|28146203,28152785,28156527|-",hsa-miR-6797-5p,33,691,0.04775687409551375
"chr6|43546571,43547316,43547608,43548261|43546752,43547453,43547707,43548460|-",hsa-miR-4685-5p,35,620,0.056451612903225805
"chr16|56401733,56402985,56404909,56405204,56407964,56409424,56414252|56401843,56403118,56405041,56405244,56408116,56409588,56414344|-",hsa-miR-211-3p,30,830,0.03614457831325301
"chr17|2665372,2666016,2666992|2665456,2666090,2667198|+",hsa-miR-3662,32,367,0.08719346049046321
"chr22|37618448,37620238,37620813,37621616,37623327,37623552|37618546,37620361,37620913,37621696,37623467,37623633|+",hsa-miR-6771-5p,31,628,0.04936305732484077
"chr9|112250929,112252678,112262435,112268049,112275844,112297841|112251103,112252788,112262599,112268195,112276013,112297916|-",hsa-miR-3139,6,844,0.0071090047393364926
"chr3|11601833,11702971|11602022,11703047|-",hsa-miR-4763-3p,34,267,0.12734082397003746
"chr3|3156219,3167634,3172776,3174059|3156281,3167793,3172925,3174261|-",hsa-miR-509-3-5p,31,576,0.05381944444444445
"chr11|3695449,3699082,3700610|3695606,3699348,3700839|-",hsa-miR-6815-5p,32,655,0.04885496183206107
"chr9|20907150,20911184,20912866,20916893|20907242,20911333,20912954,20916937|+",hsa-miR-3085-5p,33,377,0.08753315649867374
"chr17|47603915,47605333,47612460,47613669|47604049,47605552,47612602,47613725|+",hsa-miR-4298,32,555,0.05765765765765766
"chr1|167765583,167772275,167773236,167776064|167765749,167772488,167773368,167776166|+",hsa-miR-10226,31,617,0.050243111831442464
"chr11|120473050,120477254,120477447|120473127,120477305,120477526|+",hsa-miR-3652,27,210,0.12857142857142856
"chr7|131375424,131387120,131388884,131397267,131399241,131411306|131375493,131387262,131388972,131397376,131399433,131411383|+",hsa-miR-320b,31,683,0.04538799414348463
chr4|86701241|86701801|+,hsa-miR-4709-3p,30,561,0.053475935828877004
chr17|37553115|37554059|-,hsa-miR-3650,27,945,0.02857142857142857
"chr4|84796521,84803362|84796593,84803467|-",hsa-miR-6780a-5p,32,179,0.1787709497206704
"chr19|48230438,48230777,48231660,48234403,48240962|48230697,48231006,48231810,48234543,48241063|-",hsa-miR-6735-3p,31,884,0.03506787330316742
"chr16|8735699,8746001,8748108,8750422|8735809,8746098,8748137,8750539|+",hsa-miR-9851-3p,29,357,0.08123249299719888
"chr12|68690631,68691968,68700816|68690746,68692073,68700853|+",hsa-miR-1301-3p,30,260,0.11538461538461539
"chr22|17655662,17683214,17688986,17692356,17696141,17702243|17655832,17683321,17689142,17692489,17696210,17702386|+",hsa-miR-4656,32,784,0.04081632653061224
chr6|75702645|75703072|+,hsa-miR-6875-3p,31,428,0.07242990654205607
"chrX|53645311,53647368,53648212,53654063|53645463,53647574,53648310,53654131|-",hsa-miR-29b-3p,33,528,0.0625
"chr9|95125086,95126529,95135346,95149923|95125185,95126581,95135502,95150087|-",hsa-miR-6511a-5p,31,475,0.06526315789473684
"chr1|179341028,179342114,179342862,179343590|179341310,179342192,179342943,179343635|+",hsa-miR-4733-3p,32,490,0.0653061224489796
"chr2|241325993,241335126,241335975|241326113,241335212,241336098|+",hsa-miR-6825-5p,33,332,0.09939759036144578
"chr5|73058433,73063841,73068650,73074742,73077338|73058524,73063944,73068779,73074853,73077493|+",hsa-miR-6851-5p,33,594,0.05555555555555555
"chr2|201746566,201749712|201746748,201749789|-",hsa-miR-518c-5p,33,261,0.12643678160919541
"chr10|67966683,67988663,67990211,67990904,67991140,67992199,67992606|67966802,67988835,67990400,67991015,67991199,67992323,67992682|-",hsa-miR-1298-5p,30,857,0.03500583430571762
"chr7|140794308,140800362,140801412,140807960,140808892,140834609|140794467,140800481,140801560,140808062,140808995,140834872|-",hsa-miR-671-5p,32,900,0.035555555555555556
"chr1|186325764,186326104|186325854,186326235|-",hsa-miR-6891-3p,29,223,0.13004484304932734
"chr17|2186663,2188399|2186831,2188515|-",hsa-miR-6893-5p,31,286,0.10839160839160839
chr2|23823258|23823569|-,hsa-miR-4525,31,312,0.09935897435897435
"chr7|66771883,66775227,66783675,66795511|66772078,66775393,66783841,66795592|+",hsa-miR-6768-3p,33,612,0.05392156862745098
chr19|12954140|12954526|-,hsa-miR-6783-3p,30,387,0.07751937984496124
"chr1|155813634,155814330,155815805,155816212|155813804,155814449,155815900,155816262|-",hsa-miR-1269a,32,438,0.0730593607305936
"chr2|127986785,127989564|127986962,127989866|-",hsa-miR-6741-5p,31,481,0.06444906444906445
"chr5|71495250,71497270,71501562,71502599,71504621|71495408,71497426,71501653,71502791,71504751|+",hsa-miR-6873-3p,34,732,0.04644808743169399
"chr7|105203628,105206401,105268806|105203785,105206529,105268869|-",hsa-miR-6852-3p,27,351,0.07692307692307693
"chr17|63073943,63083120,63099175|63074014,63083377,63099246|+",hsa-miR-26b-3p,31,402,0.07711442786069651
"chr3|125313308,125314937|125313656,125315053|-",hsa-miR-3689b-5p,29,466,0.06223175965665236
"chr15|92996957,92997253,92998499,93000512,93002177|92997095,92997403,92998621,93000640,93002317|+",hsa-miR-6861-3p,27,683,0.03953147877013177
"chr3|196072003,196073930,196075159,196077064|196072152,196074125,196075360,196077122|-",hsa-miR-7111-3p,31,607,0.051070840197693576
"chr2|48479924,48486631,48491018,48495679,48498493|48480016,48486758,48491170,48495771,48498735|+",hsa-miR-3194-5p,32,710,0.04507042253521127
"chr1|162576777,162590375,162597792|162576810,162590511,162597858|+",hsa-miR-6864-5p,32,238,0.13445378151260504
"chr13|20631016,20632865,20636137,20638332,20641290,20643455|20631102,20633028,20636234,20638518,20641398,20643605|+",hsa-miR-17-5p,31,796,0.038944723618090454
"chr20|21354789,21357736,21365421,21365573,21368463|21354816,21357792,21365489,21365704,21368590|+",hsa-miR-324-3p,33,414,0.07971014492753623
"chr12|106814696,106815157,106825726|106814747,106815304,106825820|+",hsa-miR-6812-5p,33,295,0.11186440677966102
"chr2|218474630,218476840,218479650,218482070|218474885,218476981,218479715,218482234|-",hsa-miR-130b-3p,33,629,0.05246422893481717
"chr7|66771883,66775227,66783675,66795511,66797374,66799323|66772078,66775393,66783841,66795592,66797506,66799414|+",hsa-miR-6878-3p,30,837,0.035842293906810034
"chr10|115281031,115281355,115334282,115394659,115426250|115281103,115281449,115334419,115394736,115426302|+",hsa-miR-221-5p,31,437,0.07093821510297482
"chr3|100794923,100804792,100808161,100846372,100847602|100795003,100804866,100808235,100846446,100847673|-",hsa-miR-1268a,27,378,0.07142857142857142
"chr11|70349923,70350994,70354301,70355639,70356161|70350039,70351023,70354452,70355811,70356254|+",hsa-miR-6756-5p,33,566,0.05830388692579505
"chr3|9453739,9454005,9464425|9453868,9454101,9464672|+",hsa-miR-3129-5p,31,475,0.06526315789473684
"chr5|95736889,95748333,95752239,95755396,95763508|95737075,95748487,95752350,95755761,95763620|+",hsa-miR-1231,30,933,0.03215434083601286
"chr8|30101898,30104300,30105746,30106699|30101973,30104486,30105951,30106843|+",hsa-miR-660-3p,30,614,0.048859934853420196
"chr13|79341123,79342664,79344248,79344669|79341227,79342831,79344322,79344794|-",hsa-miR-4257,27,474,0.056962025316455694
"chr16|68274691,68275063|68274761,68275249|+",hsa-miR-4747-5p,32,258,0.12403100775193798
"chr2|229858772,229860406|229859574,229860531|-",hsa-miR-762,32,929,0.03444564047362755
"chr17|37149864,37151301,37155683,37161781,37179256,37181201|37149974,37151421,37155780,37162050,37179406,37181356|-",hsa-miR-770-5p,30,907,0.03307607497243661
"chr11|78493063,78528842,78559513,78566132,78568632,78571335|78493195,78528936,78559619,78566272,78568752,78571444|-",hsa-miR-4469,30,707,0.042432814710042434
"chr7|157220689,157223254,157225407,157248395,157253954,157254244|157220776,157223351,157225509,157248580,157254142,157254310|+",hsa-miR-4692,33,731,0.04514363885088919
"chr2|23823258,23827798,23828849|23823569,23827860,23828939|-",hsa-miR-4525,31,466,0.06652360515021459
"chr1|154596805,154597123,154597828,154598402|154596995,154597267,154597976,154598585|-",hsa-miR-6721-5p,32,669,0.04783258594917788
chr3|183650296|183651276|+,hsa-miR-1204,27,981,0.027522935779816515
"chr1|167365467,167370161,167371917,167374108|167365567,167370214,167372036,167374296|+",hsa-miR-4656,31,464,0.0668103448275862
"chr14|88870059,88871549,88872330,88875026|88870198,88871723,88872452,88875109|+",hsa-miR-328-3p,30,522,0.05747126436781609
"chr20|38531167,38532730,38535086,38539776,38541041|38531231,38532859,38535207,38539958,38541192|+",hsa-miR-4664-3p,32,652,0.049079754601226995
"chr16|28125689,28126618,28132334|28125848,28126760,28132403|-",hsa-miR-3944-5p,31,373,0.08310991957104558
"chr17|61034666,61078333,61084467|61034749,61078529,61084564|+",hsa-miR-597-5p,29,379,0.07651715039577836
"chr1|212006639,212007250,212009726,212011375|212006761,212007449,212009841,212011421|-",hsa-miR-1265,31,486,0.06378600823045268
"chr7|66941848,66944976,66948544|66942024,66945261,66948694|+",hsa-miR-3909,31,614,0.050488599348534204
"chr10|95339133,95341285,95341564,95346406|95339327,95341410,95341678,95346452|-",hsa-miR-3158-5p,29,483,0.060041407867494824
"chr7|17845595,17850347,17850826|17845694,17850435,17850964|-",hsa-miR-454-3p,32,328,0.0975609756097561
"chr2|31883386,31891992,31917926,31920798|31883462,31892134,31918037,31920910|-",hsa-miR-6758-5p,34,445,0.07640449438202247
"chr2|23816637,23819747,23823258|23816720,23819882,23823569|-",hsa-miR-4490,31,532,0.05827067669172932
"chr9|20819796,20820324,20820941,20822989,20862578,20865926,20866929,20874681|20819900,20820425,20821071,20823115,20862712,20865976,20867012,20874807|+",hsa-miR-10b-5p,32,862,0.037122969837587005
"chr13|20615793,20625750,20631016,20638332,20641290,20643455,20644843|20615879,20625849,20631102,20638518,20641398,20643605,20644958|+",hsa-miR-20a-5p,31,837,0.037037037037037035
"chr16|30728966,30733990|30729220,30734008|+",hsa-miR-4651,29,274,0.10583941605839416
"chr21|33550220,33550694|33550310,33551289|+",hsa-miR-6501-5p,32,687,0.046579330422125184
"chr8|54063328,54065333|54063375,54065813|-",hsa-miR-7703,32,529,0.06049149338374291
"chr17|17214985,17215185,17216380,17217069,17219019|17215090,17215316,17216503,17217182,17219209|-",hsa-miR-4656,33,667,0.049475262368815595
"chr15|89113725,89116322,89139770,89151677,89155367|89113824,89116521,89139966,89151852,89155534|+",hsa-miR-4294,26,841,0.030915576694411414
"chr17|27303367,27304780,27306782,27309100|27303635,27304911,27306882,27309272|+",hsa-miR-519d-5p,36,675,0.05333333333333334
chr2|201160432|201160942|+,hsa-miR-6791-3p,31,511,0.060665362035225046
"chr13|48253808,48256177,48261229|48253936,48256205,48261321|+",hsa-miR-92a-2-5p,31,251,0.12350597609561753
