isoform_ID,miRNA_ID,length,n_segments
"chr3|105670233,105678431,105681479,105681724,105685320|105670352,105678571,105681610,105681818,105685466|-",hsa-miR-4769-5p,635,1
"chr14|99404225,99405205,99406516,99412951,99413876,99458279|99404310,99405371,99406590,99413065,99413934,99458535|-",hsa-miR-6829-5p,759,1
"chr20|34424480,34438474,34440155,34442208,34445287,34449411|34424525,34438631,34440344,34442303,34445461,34449480|+",hsa-miR-6726-5p,735,1
"chr17|81565505,81567417,81569016,81572017|81565607,81567533,81569111,81572088|-",hsa-miR-12114,388,1
"chr2|159446782,159448242,159453613,159478575|159446975,159448409,159453801,159478721|-",hsa-miR-4717-3p,698,1
"chr10|68988553,69000424|68989212,69000522|+",hsa-miR-764,759,1
"chr9|33944365,33948374,33953393,33956079|33944639,33948482,33953474,33956146|-",hsa-miR-6857-5p,534,1
chr11|76496215|76496469|+,hsa-miR-6865-5p,255,1
"chr9|136411997,136419044,136421832|136412099,136419106,136421976|+",hsa-miR-3677-5p,311,1
"chr6|149826264,149836085,149837338,149842983,149853003|149826359,149836297,149837463,149843124,149853160|-",hsa-miR-6847-5p,735,1
"chr3|119905755,119912704,119916044,119923373,119947268|119905852,119912810,119916174,119923483,119947351|-",hsa-miR-513a-5p,531,1
"chr17|19810378,19812512,19816749,19825094,19826139,19838501,19843121|19810438,19812661,19816920,19825182,19826186,19838583,19843222|-",hsa-miR-125b-2-3p,705,1
"chr2|159136194,159149142,159150370|159136298,159149272,159150556|+",hsa-miR-365a-5p,423,1
"chr2|201045496,201052173|201045593,201052269|-",hsa-miR-6851-5p,195,1
chr1|155415744|155415923|-,hsa-miR-6728-5p,180,1
"chr17|59041813,59047683,59049178,59051214,59056875|59041898,59047819,59049393,59051328,59057054|-",hsa-miR-5683,734,1
"chr7|857828,860128,861380,865952,869349,872470|857957,860382,861464,866067,869516,872562|+",hsa-miR-4679,847,1
"chr19|53091413,53091637|53091553,53091720|-",hsa-miR-4786-3p,225,1
"chr3|136586802,136591445,136604309,136623146,136630870|136586926,136591549,136604473,136623248,136630981|-",hsa-miR-6833-3p,610,1
"chr7|140098879,140099899,140101947,140111095,140113491,140119113,140120442|140099033,140100023,140102160,140111184,140113582,140119219,140120529|-",hsa-miR-3670,871,1
"chr16|1602370,1607120|1602591,1607297|-",hsa-miR-1202,400,1
"chr2|161179614,161203487,161204675|161179761,161203595,161204793|+",hsa-miR-4474-3p,376,1
"chr22|28514757,28515627,28517156,28549904|28514823,28515716,28517265,28550151|-",hsa-miR-4701-3p,515,1
"chr6|18185772,18187792|18185810,18188002|+",hsa-miR-1911-5p,250,1
"chr14|53036148,53040554,53043433|53036245,53040664,53043755|-",hsa-miR-143-5p,532,1
"chr20|43702490,43705219|43702903,43705358|+",hsa-miR-6762-3p,554,1
"chr6|169712386,169714733,169715708,169715955,169717823,169718788,169721005|169712539,169714842,169715857,169716088,169717906,169718918,169721111|-",hsa-miR-4732-5p,870,1
"chr5|73051349,73052341,73054525,73056065,73058433,73063841,73068650|73051424,73052511,73054549,73056107,73058524,73063944,73068779|+",hsa-miR-3620-5p,641,1
"chr3|47037666,47042561,47046487|47037777,47042700,47046621|-",hsa-miR-6740-5p,387,1
"chr1|10072028,10095461,10101108,10102948,10105516|10072214,10095596,10101195,10103092,10105744|+",hsa-miR-6737-5p,785,1
"chr9|14120440,14125635|14120624,14125766|-",hsa-miR-6796-5p,317,1
"chr12|131917411,131918566|131918072,131918681|+",hsa-miR-4488,778,1
"chr3|69042807,69043750,69044492|69042912,69043876,69044595|-",hsa-miR-6751-3p,337,1
"chr19|3425106,3433518,3434277,3435083|3425177,3433592,3434400,3435207|+",hsa-miR-612,396,1
"chr3|36889829,36892202,36892901,36895640,36899109,36903149,36908323|36889960,36892340,36892984,36895758,36899259,36903275,36908454|-",hsa-miR-4700-5p,884,1
"chr1|231749926,231767140,231770835,231774639|231750076,231767269,231771070,231774817|+",hsa-miR-6780a-3p,696,1
"chr4|122933439,122934097,122979232|122933497,122934510,122979386|+",hsa-miR-29b-2-5p,628,1
"chr3|172251260,172307363,172310828|172251393,172307501,172310881|+",hsa-miR-8080,327,1
"chr9|125350295,125350713,125354654,125355644|125350404,125350872,125354841,125355857|+",hsa-miR-4646-5p,672,1
"chr4|39913611,39917048,39920319,39922622,39925836,39926775,39927961|39913726,39917188,39920399,39922748,39925933,39926861,39928164|-",hsa-miR-3065-3p,854,1
"chr20|44503815,44504801,44506827|44503995,44504891,44506996|-",hsa-miR-3919,442,1
"chr5|108915670,108916011,108946130,108954729,108959225|108915899,108916081,108946222,108954932,108959347|+",hsa-miR-1825,721,1
chr19|4012923|4013349|+,hsa-miR-548v,427,1
"chr1|51823664,51825287,51827796,51834017,51836131,51836369,51837487|51823786,51825382,51827869,51834170,51836212,51836438,51837620|-",hsa-miR-520a-3p,733,1
"chr3|38216096,38221578,38223812,38224571|38216151,38221687,38223913,38224704|+",hsa-miR-3185,402,1
"chr6|85517756,85518008,85526126,85528262,85530192,85533599,85536792,85538838,85541985|85517875,85518048,85526237,85528362,85530275,85533800,85536924,85538864,85542043|-",hsa-miR-4778-3p,879,1
"chr7|82117044,82136635,82170550|82117173,82136676,82170609|-",hsa-miR-3085-3p,232,1
"chr1|61908372,61909001,61914587|61908482,61909257,61914664|+",hsa-miR-3681-5p,446,1
"chr5|143133967,143147231|143134105,143147381|+",hsa-miR-3620-5p,290,1
chr22|20464858|20465576|-,hsa-miR-302c-3p,719,1
"chr14|90019316,90020817,90033106|90019418,90021069,90033214|+",hsa-miR-1249-5p,465,1
"chr1|11989165,11992279,11992555|11989343,11992463,11992690|+",hsa-miR-615-3p,500,1
"chr13|30280063,30283616,30284331|30280223,30283791,30284383|-",hsa-miR-106b-5p,390,1
"chr17|61960867,61961588,61962752|61961090,61961779,61962971|-",hsa-miR-365a-5p,636,1
"chr1|28473554,28476107|28474151,28476291|+",hsa-miR-8088,783,1
"chr2|48474683,48479924,48486631,48491018,48495679,48498493|48474819,48480016,48486758,48491170,48495771,48498735|+",hsa-miR-4640-5p,847,1
"chr16|88027483,88033109,88035332,88037973|88027650,88033245,88035394,88038011|+",hsa-miR-7154-3p,407,1
"chr2|175111568,175113994,175114690,175118334|175111654,175114108,175114731,175118369|-",hsa-miR-8085,280,1
"chr2|241407537,241411033,241413307,241417962,241431679,241434158,241434962,241436481|241407615,241411130,241413421,241418109,241431774,241434321,241435030,241436538|+",hsa-miR-7112-3p,827,1
"chr7|30550636,30561681|30550781,30562128|-",hsa-miR-4753-3p,594,1
chr10|119898427|119898959|+,hsa-miR-6880-5p,533,1
"chr5|41827638,41840451,41842675,41850030,41853419,41861314,41862642|41827735,41840511,41842781,41850179,41853554,41861404,41862750|-",hsa-miR-5580-3p,752,1
"chr14|99458279,99459113,99461192,99463486,99465703|99458535,99459185,99461340,99463578,99465813|-",hsa-miR-4653-3p,683,1
"chr11|3691347,3693232,3695449,3699082,3700610|3691489,3693375,3695606,3699348,3700839|-",hsa-miR-4794,942,1
"chr10|124681607,124696158|124682379,124696212|-",hsa-miR-103a-1-5p,828,1
"chr5|177536358,177537873,177538905|177536745,177538107,177539147|-",hsa-miR-6885-5p,866,1
"chr8|39041946,39055577|39042144,39055772|+",hsa-miR-514a-5p,395,1
"chr5|80787565,80792733,80813584|80787672,80792844,80813741|+",hsa-miR-6760-5p,378,1
"chr11|44107683,44108081,44109194,44114185|44107837,44108248,44109283,44114301|+",hsa-miR-5008-5p,530,1
"chr10|72868703,72871377|72868863,72871580|+",hsa-miR-587,365,1
"chr13|110622216,110624234|110622366,110624279|+",hsa-miR-7847-3p,197,1
"chr7|127807484,127844324,127904788|127807573,127844424,127904819|+",hsa-miR-3620-5p,223,1
"chr17|2464208,2467761,2473524,2477686,2502204|2464350,2467876,2473664,2477885,2502331|-",hsa-miR-5585-5p,728,1
"chr7|105203628,105206401,105268806,105297421|105203785,105206529,105268869,105297533|-",hsa-miR-7110-5p,464,1
"chr8|102287433,102288155|102287564,102288266|-",hsa-miR-766-3p,244,1
"chr17|4049708,4050781|4049859,4051043|-",hsa-miR-541-3p,415,1
"chr14|90644048,90646951,90652841,90654993,90657174,90658304,90676523,90680472|90644208,90647023,90652898,90655110,90657278,90658387,90676660,90680535|-",hsa-miR-4642,801,1
"chr12|108543028,108544427,108545139,108547887,108549088|108543152,108544478,108545323,108547991,108549214|-",hsa-miR-485-3p,594,1
"chr1|26760856,26761384,26762152,26762973|26761096,26761473,26762319,26763285|+",hsa-miR-6125,812,1
"chr9|33953285,33956079,33960826,33963726,33971651,33973183,33986760,33988973,33996223|33953474,33956146,33960878,33963791,33971754,33973237,33986837,33989126,33996333|-",hsa-miR-2276-5p,879,1
"chr7|129000429,129001059,129005016,129014979,129016983,129017957|129000567,129001234,129005159,129015135,129017056,129018157|-",hsa-miR-515-5p,891,1
"chr17|58999381,59001598,59012328,59015610,59017296|58999459,59001714,59012446,59015799,59017424|-",hsa-miR-4675,634,1
"chr15|80098416,80121748,80122700,80131180|80098492,80121820,80122800,80131293|+",hsa-miR-4647,365,1
"chr15|58912563,58913499,58916935|58912610,58913696,58916999|-",hsa-miR-4687-3p,311,1
"chr8|38120932,38128291,38128758|38121149,38128458,38128951|+",hsa-miR-135b-3p,580,1
"chr4|47875127,47878525,47879096,47884346,47885498,47885879,47890613|47875293,47878665,47879117,47884437,47885657,47885999,47890703|-",hsa-miR-323a-5p,794,1
"chr2|241140521,241142837|241140753,241143074|-",hsa-miR-4257,471,1
"chr1|160237135,160238607,160239697|160237229,160238747,160240370|-",hsa-miR-6879-5p,910,1
"chr8|140735251,140739018,140743230|140735455,140739107,140743330|-",hsa-miR-370-3p,396,1
"chr5|74721603,74722379,74725640,74725941,74730260|74721783,74722561,74725755,74726126,74730398|-",hsa-miR-4713-3p,805,1
"chr3|126852644,126857673,126914680|126852730,126857857,126914750|+",hsa-miR-6876-3p,343,1
"chr1|248862629,248864577|248862787,248864700|+",hsa-miR-6804-5p,283,1
"chr19|58243965,58246343,58246711|58244010,58246427,58246794|+",hsa-miR-6735-5p,215,1
"chr16|89412450,89418284,89422162|89412563,89418368,89422305|-",hsa-miR-129-1-3p,343,1
"chr1|97679095,97691717,97699351,97700190,97721510|97679182,97691798,97699547,97700302,97721671|-",hsa-miR-5698,642,1
"chr8|86442619,86448148,86452625|86442778,86448281,86452679|+",hsa-miR-5585-5p,349,1
"chr10|102006540,102009374|102006633,102009449|-",hsa-miR-6855-5p,170,1
"chr7|66573385,66576755|66573550,66576929|-",hsa-miR-6878-3p,341,1
"chr2|32607455,32611448|32607643,32611582|+",hsa-miR-4540,324,1
"chr14|50635214,50640750,50644744,50649307|50635384,50640893,50645014,50649389|-",hsa-miR-4474-3p,669,1
"chr5|138561580,138566626,138567001,138567455|138561789,138566718,138567163,138567561|-",hsa-miR-339-5p,573,1
"chr14|77576767,77578955|77576915,77579109|-",hsa-miR-6770-3p,304,1
"chr2|206138485,206141941,206142686|206138614,206142069,206142831|-",hsa-miR-1202,405,1
"chr5|177536358,177537873,177538905|177536745,177538107,177539147|-",hsa-miR-371b-3p,866,1
"chr4|39913611,39916941,39920319,39922622|39913726,39917188,39920399,39922748|-",hsa-miR-3065-3p,572,1
"chr12|111932586,111933886,111936692,111937160,111938161,111943265|111932659,111934030,111936830,111937243,111938210,111943369|-",hsa-miR-202-3p,597,1
"chr12|107739383,107740946,107742221,107743197,107744543,107746275|107739551,107741260,107742348,107743282,107744661,107746424|-",hsa-miR-4474-3p,967,1
"chr1|151427823,151428123,151429603,151430666|151428041,151428413,151429711,151430841|-",hsa-miR-6861-5p,795,1
"chr5|128446481,128464724,128519273,128527872,128530595|128446606,128464921,128519368,128527967,128530693|-",hsa-miR-4763-3p,615,1
"chr4|150302625,150310229,150315561,150321191,150325809,150349992,150415438|150302792,150310384,150315623,150321368,150325898,150350159,150415590|-",hsa-miR-3192-5p,976,1
"chr5|122795266,122799692,122801869,122802081,122803472|122795383,122799855,122801935,122802124,122803613|+",hsa-miR-6793-5p,535,1
"chr9|128969400,128970758,128973160,128979262,128980606,128981264|128969514,128970958,128973249,128979327,128980725,128981390|+",hsa-miR-4433b-3p,719,1
"chr14|69975715,69977918,69992417,69994400,70010754,70023240|69975814,69977965,69992473,69994480,70010866,70023447|+",hsa-miR-5001-3p,607,1
"chr5|10415488,10417270,10423735,10426390|10415669,10417404,10423824,10426522|+",hsa-miR-6776-3p,540,1
"chr17|81596116,81597245,81604548,81606691,81613318,81622166,81629725|81596242,81597316,81604727,81606814,81613494,81622278,81629805|-",hsa-miR-339-5p,874,1
"chr9|132296887,132300630,132311757|132297054,132300803,132311856|-",hsa-miR-3664-3p,442,1
"chr2|134253095,134254262|134253218,134254644|+",hsa-miR-6754-3p,507,1
"chr2|159279761,159282672|159279945,159283093|-",hsa-miR-6770-5p,607,1
"chr1|178737108,178737803,178739400,178741488,178776682,178784418,178785557,178796622|178737194,178737904,178739538,178741609,178776821,178784522,178785607,178796769|+",hsa-miR-5002-3p,894,1
"chr2|3387620,3388489,3389183,3401777|3387694,3388670,3389348,3401893|+",hsa-miR-3127-5p,540,1
"chr14|81502721,81504201,81506074|81502883,81504306,81506241|-",hsa-miR-4769-3p,437,1
"chr10|5765987,5766241,5766494,5768213,5773842|5766152,5766295,5766638,5768384,5773941|-",hsa-miR-4651,638,1
"chr22|29520008,29520998,29525838|29520104,29521099,29525946|-",hsa-miR-3199,308,1
"chr1|5904617,5905733,5907115,5909152|5904698,5905783,5907222,5909213|-",hsa-miR-484,303,1
"chr5|146228946,146229717,146230657,146233450,146237298|146229041,146229910,146230917,146233743,146237432|+",hsa-miR-6749-5p,980,1
"chr13|101452593,101453883|101452931,101454100|+",hsa-miR-6127,557,1
"chr9|132278070,132281467|132278257,132281574|-",hsa-miR-486-5p,296,1
"chr2|10600853,10602776,10603078,10607185,10644320,10654481|10600942,10602874,10603157,10607311,10644372,10654547|-",hsa-miR-658,516,1
"chr13|79520810,79533323,79539682|79520975,79533456,79539775|+",hsa-miR-4739,394,1
"chr20|49119982,49123092,49124375,49135833,49151582,49153933|49120128,49123235,49124605,49135931,49151747,49154071|-",hsa-miR-6721-5p,926,1
"chr4|109491327,109494615|109491407,109494856|+",hsa-miR-6829-3p,323,1
"chr6|25482257,25488482,25491732,25491948,25495111,25500166|25482343,25488585,25491809,25492024,25495215,25500235|+",hsa-miR-3138,521,1
"chr19|34430576,34431861,34433348,34434868,34438645,34443844,34445000|34430659,34431931,34433412,34434968,34438766,34443911,34445121|+",hsa-miR-6529-3p,633,1
"chr9|20907150,20912866,20916893,20923660,20926301,20929358,20933014|20907242,20912954,20916937,20923768,20926417,20929596,20933103|+",hsa-miR-363-3p,782,1
chr11|66660933|66661753|+,hsa-miR-6124,821,1
"chr4|7816018,7843204,7855466|7816051,7843350,7855574|-",hsa-miR-182-5p,290,1
"chr11|30330886,30332866,30336567|30331374,30332993,30336826|+",hsa-miR-510-5p,877,1
"chr20|51009565,51012359|51010364,51012416|-",hsa-miR-3187-5p,858,1
"chr8|27294080,27298464|27294310,27298559|-",hsa-miR-6827-3p,327,1
"chr22|40777040,40777228,40779009,40792525,40794514|40777135,40777373,40779125,40792676,40794580|-",hsa-miR-6830-5p,578,1
"chr21|25954590,25955627,25975070,25975954,25982344|25954689,25955755,25975228,25976028,25982477|-",hsa-miR-4732-5p,597,1
"chr3|149656876,149669788|149657309,149669891|-",hsa-miR-1250-5p,538,1
"chr6|154773989,154778001,154787861,154792823,154795009|154774072,154778045,154788022,154792976,154795139|+",hsa-miR-3934-5p,576,1
"chr4|82870325,82871944,82874611,82875727|82870424,82872086,82874751,82875822|-",hsa-miR-1912-3p,480,1
"chr7|4983671,4984910,4986567,4989063|4983777,4985075,4986743,4989177|+",hsa-miR-6081,565,1
"chr21|25954590,25955627,25975070,25975954,25982344|25954689,25955755,25975228,25976028,25982477|-",hsa-miR-1236-3p,597,1
"chr14|76166663,76171843,76177988|76166727,76171973,76178042|+",hsa-miR-6774-5p,251,1
"chr13|20615793,20625750,20631016,20636137,20638332,20641290|20615879,20625849,20631102,20636234,20638518,20641510|+",hsa-miR-17-5p,780,1
"chr10|79118915,79139682,79162053|79119024,79139777,79162133|+",hsa-miR-4660,287,1
"chr11|102114144,102162456,102186018,102205893|102114394,102162571,102186131,102206074|+",hsa-miR-3189-3p,663,1
"chr10|31373018,31374803,31387124,31387720,31461037|31373173,31374964,31387266,31387798,31461237|+",hsa-miR-141-3p,741,1
"chr16|69235748,69245602,69260050,69270143|69235833,69245815,69260260,69270285|+",hsa-miR-660-3p,654,1
"chr20|50143502,50151212|50143621,50151315|-",hsa-miR-4640-5p,224,1
"chr10|72562895,72566633|72563063,72566794|-",hsa-miR-7974,331,1
"chr16|87302653,87302903,87305719|87302769,87303075,87305905|-",hsa-miR-6743-5p,477,1
"chr7|103115060,103119577,103124553|103115174,103120223,103124607|-",hsa-miR-7850-5p,817,1
"chr19|13912323,13912528,13913168,13913612|13912438,13912593,13913302,13913638|+",hsa-miR-4667-3p,344,1
"chr18|79433579,79448782,79450954,79486366|79433738,79448984,79451059,79486630|+",hsa-miR-6746-5p,734,1
"chrX|129488937,129490060,129491941|129489085,129490192,129492093|-",hsa-miR-769-5p,435,1
"chr17|38364752,38365308,38366287|38364856,38365409,38366417|+",hsa-miR-6870-5p,338,1
"chr7|50703821,50710875,50726013,50726912,50727340,50727793,50732272,50755887|50703908,50710990,50726035,50727124,50727435,50727890,50732368,50756056|-",hsa-miR-125a-3p,901,1
"chr15|59030804,59031412|59030950,59031702|+",hsa-miR-6750-5p,438,1
"chr13|20026612,20051487,20052277|20026678,20051598,20052311|+",hsa-miR-4793-3p,214,1
"chr11|28228871,28296743|28228939,28296931|+",hsa-miR-4253,258,1
"chr9|128603543,128604326,128605034,128605296|128603590,128604417,128605178,128605477|+",hsa-miR-6132,467,1
"chr9|20907150,20912866,20916893,20923660,20926301|20907242,20912954,20916937,20923768,20926417|+",hsa-miR-6858-5p,453,1
"chr2|241255051,241255374,241256184,241256600|241255158,241255580,241256399,241256806|-",hsa-miR-4654,738,1
"chr7|92457552,92461319,92462958,92490086,92491243,92492172|92457589,92461410,92463026,92490142,92491475,92492286|+",hsa-miR-5693,604,1
"chr16|4650365,4651963,4652678,4657246|4650483,4652051,4652824,4657363|+",hsa-miR-4433a-3p,473,1
"chr3|126727078,126730561,126733078|126727186,126730630,126733222|+",hsa-miR-6798-5p,324,1
"chr12|53314298,53314751,53315094,53315727|53314441,53314849,53315426,53315782|-",hsa-miR-4632-5p,632,1
"chr10|117972545,118008987,118015065|117972687,118009225,118015110|-",hsa-miR-494-5p,428,1
"chr1|20904883,20941491|20904971,20942330|-",hsa-miR-7153-5p,929,1
"chr4|152382189,152411303,152412480|152382366,152411872,152412529|-",hsa-miR-26b-3p,798,1
"chr9|20907150,20912866,20916893,20923660,20926301|20907242,20912954,20916937,20923768,20926417|+",hsa-miR-363-3p,453,1
"chr17|63193991,63200771|63194139,63200957|+",hsa-miR-4732-5p,336,1
"chr20|46990001,47001428,47004942,47016181|46990119,47001473,47005084,47016297|+",hsa-miR-6756-5p,425,1
chr19|35762019|35762356|+,hsa-miR-6756-5p,338,1
chr11|117371080|117371466|+,hsa-miR-7-5p,387,1
"chr7|22976210,22977341,22983944,22991061|22976305,22977421,22984045,22991139|-",hsa-miR-6792-3p,358,1
"chr7|127807484,127844324,127904788|127807573,127844424,127904819|+",hsa-miR-4505,223,1
"chr12|6044291,6046723|6044451,6046817|-",hsa-miR-6877-5p,256,1
"chr11|224078,230452,232983|224239,230552,233215|-",hsa-miR-4448,496,1
"chr6|156829227,156901376|156829421,156901525|+",hsa-miR-6807-3p,345,1
"chr8|94939860,94940830|94940220,94941091|-",hsa-miR-6742-5p,623,1
"chr2|37056440,37057317|37056615,37057480|-",hsa-miR-6797-5p,340,1
